word,url,protection_status,protection_reason,global_clicks,global_impressions,metric_scope,country_confidence,country_data_requirement
attorney,https://ovidhan.net/word/attorney.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
attorneys,https://ovidhan.net/word/attorneys.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
attract,https://ovidhan.net/word/attract.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
attractions,https://ovidhan.net/word/attractions.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
attribute,https://ovidhan.net/word/attribute.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
attributes,https://ovidhan.net/word/attributes.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
au,https://ovidhan.net/word/au.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
auction,https://ovidhan.net/word/auction.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
auctions,https://ovidhan.net/word/auctions.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
aud,https://ovidhan.net/word/aud.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
audacious,https://ovidhan.net/word/audacious.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
audacity,https://ovidhan.net/word/audacity.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
audible,https://ovidhan.net/word/audible.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
audience,https://ovidhan.net/word/audience.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
audio,https://ovidhan.net/word/audio.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
audit,https://ovidhan.net/word/audit.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
auditor,https://ovidhan.net/word/auditor.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
aug,https://ovidhan.net/word/aug.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
augment,https://ovidhan.net/word/augment.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
august,https://ovidhan.net/word/august.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
auspices,https://ovidhan.net/word/auspices.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
auspicious,https://ovidhan.net/word/auspicious.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
austere,https://ovidhan.net/word/austere.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
austin,https://ovidhan.net/word/austin.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
australia,https://ovidhan.net/word/australia.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
australian,https://ovidhan.net/word/australian.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
austria,https://ovidhan.net/word/austria.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
authentic,https://ovidhan.net/word/authentic.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
authenticate,https://ovidhan.net/word/authenticate.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
author,https://ovidhan.net/word/author.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
authoritarian,https://ovidhan.net/word/authoritarian.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
authoritative,https://ovidhan.net/word/authoritative.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
authorities,https://ovidhan.net/word/authorities.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
authority,https://ovidhan.net/word/authority.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
authorize,https://ovidhan.net/word/authorize.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
authorized,https://ovidhan.net/word/authorized.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
authors,https://ovidhan.net/word/authors.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
auto,https://ovidhan.net/word/auto.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
autograph,https://ovidhan.net/word/autograph.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
automate,https://ovidhan.net/word/automate.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
automatic,https://ovidhan.net/word/automatic.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
automatically,https://ovidhan.net/word/automatically.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
automation,https://ovidhan.net/word/automation.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
automotive,https://ovidhan.net/word/automotive.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
autonomous,https://ovidhan.net/word/autonomous.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
autonomy,https://ovidhan.net/word/autonomy.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
av,https://ovidhan.net/word/av.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
avail,https://ovidhan.net/word/avail.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
availability,https://ovidhan.net/word/availability.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
available,https://ovidhan.net/word/available.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
avalanche,https://ovidhan.net/word/avalanche.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
avarice,https://ovidhan.net/word/avarice.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
avatar,https://ovidhan.net/word/avatar.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
ave,https://ovidhan.net/word/ave.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
avenue,https://ovidhan.net/word/avenue.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
average,https://ovidhan.net/word/average.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
averse,https://ovidhan.net/word/averse.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
aversion,https://ovidhan.net/word/aversion.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
avg,https://ovidhan.net/word/avg.html,AUTO_PROTECTED,Batch 1,0,2,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required
aviation,https://ovidhan.net/word/aviation.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
avid,https://ovidhan.net/word/avid.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
avoid,https://ovidhan.net/word/avoid.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
avow,https://ovidhan.net/word/avow.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
await,https://ovidhan.net/word/await.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
awake,https://ovidhan.net/word/awake.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
award,https://ovidhan.net/word/award.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
awarded,https://ovidhan.net/word/awarded.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
awards,https://ovidhan.net/word/awards.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
aware,https://ovidhan.net/word/aware.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
awareness,https://ovidhan.net/word/awareness.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
away,https://ovidhan.net/word/away.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
awesome,https://ovidhan.net/word/awesome.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
awful,https://ovidhan.net/word/awful.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
awkward,https://ovidhan.net/word/awkward.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
awry,https://ovidhan.net/word/awry.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
axis,https://ovidhan.net/word/axis.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
axle,https://ovidhan.net/word/axle.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
az,https://ovidhan.net/word/az.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
b,https://ovidhan.net/word/b.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
ba,https://ovidhan.net/word/ba.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
babble,https://ovidhan.net/word/babble.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
babe,https://ovidhan.net/word/babe.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
babes,https://ovidhan.net/word/babes.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
baby,https://ovidhan.net/word/baby.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
back,https://ovidhan.net/word/back.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
backdrop,https://ovidhan.net/word/backdrop.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
backfire,https://ovidhan.net/word/backfire.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
background,https://ovidhan.net/word/background.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
backlash,https://ovidhan.net/word/backlash.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
backlog,https://ovidhan.net/word/backlog.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
backup,https://ovidhan.net/word/backup.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
backward,https://ovidhan.net/word/backward.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
bad,https://ovidhan.net/word/bad.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
baffle,https://ovidhan.net/word/baffle.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
bag,https://ovidhan.net/word/bag.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
bags,https://ovidhan.net/word/bags.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
bail,https://ovidhan.net/word/bail.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
bait,https://ovidhan.net/word/bait.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
baker,https://ovidhan.net/word/baker.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
balance,https://ovidhan.net/word/balance.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
balcony,https://ovidhan.net/word/balcony.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
bald,https://ovidhan.net/word/bald.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
ball,https://ovidhan.net/word/ball.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
ballet,https://ovidhan.net/word/ballet.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
ballistic,https://ovidhan.net/word/ballistic.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
balloon,https://ovidhan.net/word/balloon.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
ballot,https://ovidhan.net/word/ballot.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
balls,https://ovidhan.net/word/balls.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
baltimore,https://ovidhan.net/word/baltimore.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
bamboo,https://ovidhan.net/word/bamboo.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
ban,https://ovidhan.net/word/ban.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
band,https://ovidhan.net/word/band.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
bands,https://ovidhan.net/word/bands.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
bang,https://ovidhan.net/word/bang.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
